"","1","2","3","4"
"成不成",0,0.000128791293708545,0,0
"成全",0,0.000257582587417091,0,0
"成千上萬",0,0.000257582587417091,0,0
"成就",0,6.43956468542727e-05,0,6.24648635142732e-05
"成雙",0,0.000128791293708545,0,0
"我不",0,0.000128791293708545,0,0
"我了",0,0.000128791293708545,0,0
"我來",0,6.43956468542727e-05,0,6.24648635142732e-05
"我全",0,0.000128791293708545,0,0
"我害",0,0.000128791293708545,0,0
"我犯",0,0.000128791293708545,0,0
"我用",0,0.000128791293708545,0,0
"我白",0,0.000128791293708545,0,0
"我給",0,0.000128791293708545,0,0
"我能",0,0.000128791293708545,0,0
"我裝慣",0,0.000128791293708545,0,0
"我要",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"我還",0,0.000128791293708545,0.000122940742562085,0
"戒心",0,6.43956468542727e-05,0,6.24648635142732e-05
"戒指",0,6.43956468542727e-05,0.000184411113843128,0
"或許",0,0.000128791293708545,0,0
"戛然而止",0,0.000128791293708545,0,0
"戰戰兢兢",0,0.000128791293708545,0,0
"戰爭",0,0.000128791293708545,0,0
"戲子",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"戴全",0,0.000128791293708545,0,0
"戴孝",0,0.000128791293708545,0,0
"所僅",0,6.43956468542727e-05,6.14703712810425e-05,0
"所有",0,0.000128791293708545,0,6.24648635142732e-05
"所費不貲",0,0.000128791293708545,0,0
"手印",0,0.000128791293708545,0,0
"手心",0,6.43956468542727e-05,0,0.00018739459054282
"手指頭",0,0.000128791293708545,0,0
"手掌",0,0.000128791293708545,0,6.24648635142732e-05
"手擱",0,6.43956468542727e-05,6.14703712810425e-05,0
"手續",0,0.000257582587417091,0,0
"手道",0,0.000128791293708545,0,0
"才子",0,0.000128791293708545,0,0
"才擱",0,0.000128791293708545,0,0
"打不中",0,0.000128791293708545,0,0
"打來",0,0.000257582587417091,0,0
"打岔",0,6.43956468542727e-05,6.14703712810425e-05,0
"打成",0,0.000128791293708545,0,0
"打招呼",0,6.43956468542727e-05,6.14703712810425e-05,0
"打掃",0,0.000128791293708545,0,0
"打擊",0,0.000128791293708545,0,0
"打牌",0,6.43956468542727e-05,6.14703712810425e-05,0
"打罷",0,0.000128791293708545,0,0
"打起",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"打退堂鼓",0,0.000128791293708545,0,0
"打開天窗說亮話",0,0.000128791293708545,0,0
"打頭",0,0.000128791293708545,0,0
"打顫",0,6.43956468542727e-05,0.000122940742562085,0
"托住",0,0.000128791293708545,0,6.24648635142732e-05
"扭",0,0.000128791293708545,0,0
"扮演",0,0.000128791293708545,0,0
"扯住",0,0.000128791293708545,0,0
"扯成",0,0.000128791293708545,0,0
"扳",0,6.43956468542727e-05,0,6.24648635142732e-05
"扶梯",0,0.000128791293708545,0,0
"扶著",0,8.01798247045226e-05,2.5512509176226e-05,2.59252607457582e-05
"找事",0,6.43956468542727e-05,6.14703712810425e-05,0
"找你",0,6.43956468542727e-05,0,6.24648635142732e-05
"找個",0,2.67266082348409e-05,2.5512509176226e-05,5.18505214915165e-05
"找到",0,2.67266082348409e-05,2.5512509176226e-05,0.000103701042983033
"找尋",0,0.000128791293708545,0,0
"承情",0,6.43956468542727e-05,6.14703712810425e-05,0
"抑揚頓挫",0,0.000128791293708545,0,0
"抓住",0,0.000257582587417091,0,0
"抓起",0,0.000128791293708545,0,0
"投到",0,0.000128791293708545,0,0
"投奔",0,0.000128791293708545,0,0
"披散",0,0.000128791293708545,0,0
"披肩",0,0.000257582587417091,0,0
"披著",0,0.000128791293708545,0,0
"抱怨",0,0.000128791293708545,0,0
"抱關",0,0.000128791293708545,0,0
"抵住",0,0.000128791293708545,0,0
"抵在",0,0.000128791293708545,0,0
"抵著",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"抹抹",0,0.000128791293708545,0,0
"抿嘴笑",0,0.000128791293708545,0,0
"拆散",0,0.000128791293708545,0,0
"拆開",0,0.000257582587417091,0,0
"拉下去",0,0.000128791293708545,0,0
"拉住",0,5.34532164696817e-05,2.5512509176226e-05,2.59252607457582e-05
"拉著",0,0.000128791293708545,6.14703712810425e-05,0
"拉過來",0,0.000257582587417091,0,0
"拍來",0,0.000128791293708545,0,0
"拍胸脯",0,0.000128791293708545,0,0
"拍著",0,0.000128791293708545,0.000122940742562085,0
"拎",0,2.67266082348409e-05,7.65375275286778e-05,5.18505214915165e-05
"拒絕",0,6.43956468542727e-05,0,0.000124929727028546
"拖到陽",0,0.000128791293708545,0,0
"拖地板",0,0.000128791293708545,0,0
"拖窮",0,0.000128791293708545,0,0
"拖累",0,6.43956468542727e-05,0,6.24648635142732e-05
"招搖",0,0.000128791293708545,0,0
"招牌",0,0.000193186940562818,6.14703712810425e-05,0
"拜客",0,0.000128791293708545,0,0
"拿定",0,0.000128791293708545,0,0
"拿起",0,0.000257582587417091,0,0
"持家",0,0.000128791293708545,0,0
"指揮",0,6.43956468542727e-05,0,6.24648635142732e-05
"指望",0,0.000257582587417091,0.000122940742562085,0
"指桑罵槐",0,0.000128791293708545,0,0
"按照",0,6.43956468542727e-05,0,0.000124929727028546
"挑",0,6.43956468542727e-05,0.000122940742562085,0
"挑出",0,0.000128791293708545,0,0
"挑逗",0,0.000128791293708545,0,0
"挑逗性",0,0.000128791293708545,0,0
"挖成極",0,0.000128791293708545,0,0
"挖苦",0,0.000128791293708545,0,0
"挨戶",0,0.000128791293708545,0,0
"挪用",0,0.000128791293708545,0,0
"挺著",0,0.000128791293708545,0,0
"挽著",0,0.000128791293708545,0,0
"捉",0,0.000128791293708545,0,0
"捉出",0,0.000128791293708545,0,0
"掃地",0,0.000257582587417091,0,0
"掉轉身",0,6.43956468542727e-05,6.14703712810425e-05,0
"掉過頭來",0,6.43956468542727e-05,0,6.24648635142732e-05
"掏壞",0,0.000128791293708545,0,0
"排場",0,6.43956468542727e-05,6.14703712810425e-05,0
"掛斷",0,0.000128791293708545,0,6.24648635142732e-05
"掛著",0,6.43956468542727e-05,6.14703712810425e-05,0
"探到",0,0.000128791293708545,0,0
"探口氣",0,0.000128791293708545,0,0
"探知",0,0.000128791293708545,0,0
"探過",0,0.000128791293708545,0,0
"探頭",0,0.000128791293708545,0,0
"接到",0,0.000128791293708545,0,0
"接洽",0,6.43956468542727e-05,6.14703712810425e-05,0
"接通",0,0.000128791293708545,0,0
"接電話",0,0.000128791293708545,0,0
"接風",0,0.000128791293708545,6.14703712810425e-05,0
"推著",0,0.000386373881125636,0,0
"推門",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"推開",0,6.43956468542727e-05,0,0.000124929727028546
"掩蔽物",0,0.000128791293708545,0,0
"提心吊膽",0,0.000128791293708545,0,0
"提手",0,0.000128791293708545,0,0
"提錢",0,0.000128791293708545,0,0
"提防",0,6.43956468542727e-05,6.14703712810425e-05,0
"換上",0,2.67266082348409e-05,7.65375275286778e-05,2.59252607457582e-05
"握住",0,0.000128791293708545,0,6.24648635142732e-05
"握手",0,6.43956468542727e-05,0,0.00018739459054282
"揪住",0,0.000257582587417091,0,0
"揮動",0,0.000128791293708545,0,0
"揸",0,6.43956468542727e-05,6.14703712810425e-05,0
"搖搖頭",0,6.43956468542727e-05,0.000122940742562085,0
"搖撼",0,0.000128791293708545,0,0
"搖擺",0,0.000128791293708545,0,0
"搜刮",0,0.000128791293708545,0,0
"搬",0,5.34532164696817e-05,2.5512509176226e-05,2.59252607457582e-05
"搬到",0,0.000128791293708545,0,0
"搬運",0,0.000128791293708545,0,0
"搭得",0,0.000128791293708545,0,0
"搭著",0,0.000128791293708545,0,0
"搭訕",0,2.67266082348409e-05,5.10250183524519e-05,5.18505214915165e-05
"搶先",0,0.000128791293708545,0,0
"摔開",0,0.000128791293708545,0,0
"摘下",0,0.000128791293708545,6.14703712810425e-05,0
"摜",0,0.000128791293708545,0,0
"摟住",0,0.000515165174834181,0,0
"摸不清",0,0.000128791293708545,0,0
"摸來",0,0.000128791293708545,0,0
"摸准",0,0.000128791293708545,0,0
"摸索到",0,0.000128791293708545,0,0
"摸著",0,0.000128791293708545,0,0
"撇",0,0.000128791293708545,0,0
"撇著",0,0.000128791293708545,0,0
"撐開",0,6.43956468542727e-05,6.14703712810425e-05,0
"撒手",0,0.000128791293708545,0,0
"撕毀",0,0.000128791293708545,0,0
"撕裂",0,0.000128791293708545,0,0
"撙節",0,0.000128791293708545,0,0
"撞破",0,6.43956468542727e-05,0,6.24648635142732e-05
"撥快",0,0.000128791293708545,0,0
"撫摸",0,0.000128791293708545,6.14703712810425e-05,0
"撮合",0,0.000128791293708545,0,0
"撲打",0,0.000257582587417091,0,0
"撿起",0,0.000128791293708545,0,0
"擁",0,0.000128791293708545,0,0
"擁抱",0,6.43956468542727e-05,0,0.00018739459054282
"擁擠",0,0.000128791293708545,0,0
"擇日",0,0.000128791293708545,0,0
"擊沉",0,0.000128791293708545,0,0
"擋住",0,0.000257582587417091,6.14703712810425e-05,0
"操",0,0.000128791293708545,0,0
"擔",0,0.000128791293708545,0,0
"擔當不起",0,0.000128791293708545,0,0
"據",0,5.34532164696817e-05,2.5512509176226e-05,2.59252607457582e-05
"擠散",0,0.000128791293708545,0,0
"擠著",0,0.000128791293708545,0,0
"擦亮",0,6.43956468542727e-05,0,6.24648635142732e-05
"擱一擱",0,0.000128791293708545,0,0
"擱個",0,0.000128791293708545,0,0
"擱在",0,0.000106906432939363,0.000102050036704904,2.59252607457582e-05
"攆",0,6.43956468542727e-05,0,6.24648635142732e-05
"攙到",0,0.000128791293708545,0,0
"攙雜",0,0.000128791293708545,0,0
"攢",0,0.000128791293708545,0,0
"攢眉",0,0.000128791293708545,0,0
"攪亂",0,0.000128791293708545,0,0
"支持",0,6.43956468542727e-05,0,6.24648635142732e-05
"支配",0,0.000128791293708545,0,0
"收場",0,6.43956468542727e-05,6.14703712810425e-05,0
"收好",0,0.000128791293708545,0,0
"收藏",0,0.000128791293708545,0,0
"改變",0,5.34532164696817e-05,2.5512509176226e-05,5.18505214915165e-05
"改鑲",0,0.000128791293708545,0,0
"改革",0,0.000128791293708545,0,0
"放下",0,8.01798247045226e-05,0.00012756254588113,5.18505214915165e-05
"放回",0,0.000257582587417091,0,0
"放在",0,0.000193186940562818,0,0.000312324317571366
"放在心上",0,0.000257582587417091,0,0
"放得",0,0.000128791293708545,0,0
"放浪",0,6.43956468542727e-05,0,0.000124929727028546
"放聲",0,0.000257582587417091,0,0
"放肆",0,0.000128791293708545,0,0
"放著",0,2.67266082348409e-05,2.5512509176226e-05,0.000103701042983033
"放逐",0,0.000128791293708545,0,0
"政策",0,0.000128791293708545,0,0
"故世",0,0.000128791293708545,0,0
"故作",0,0.000128791293708545,0,0
"敗光了",0,0.000128791293708545,0,0
"敗家子",0,0.000128791293708545,0,0
"敗柳殘花",0,0.000128791293708545,0,0
"教壞",0,6.43956468542727e-05,6.14703712810425e-05,0
"敞廳",0,0.000128791293708545,0,0
"散步",0,0.000386373881125636,0,0
"散開",0,0.000128791293708545,0,0
"敲",0,8.01798247045226e-05,5.10250183524519e-05,2.59252607457582e-05
"整日價",0,0.000128791293708545,0,0
"整理行裝",0,0.000257582587417091,0,0
"數不清",0,0.000128791293708545,0,0
"文明",0,0.000128791293708545,6.14703712810425e-05,0
"文雅",0,0.000128791293708545,0,0
"料到",0,6.43956468542727e-05,6.14703712810425e-05,0
"料理",0,0.000128791293708545,0,0
"斜陽",0,0.000128791293708545,0,0
"新加坡",0,0.000193186940562818,0,0.00018739459054282
"新故",0,0.000128791293708545,0,0
"新派",0,0.000128791293708545,0.00024588148512417,0
"新置",0,0.000128791293708545,0,0
"斷斷續續",0,0.000128791293708545,0,0
"斷然",0,6.43956468542727e-05,0,6.24648635142732e-05
"方糖",0,0.000128791293708545,0,0
"方見",0,0.000128791293708545,0,0
"旁邊兒",0,0.000128791293708545,0,0
"旅舍",0,0.000257582587417091,0,0
"旅館",0,0.000515165174834181,0,0.000124929727028546
"族人",0,0.000128791293708545,0,0
"旗杆",0,0.000257582587417091,0,0
"旗裝",0,0.000128791293708545,0,0
"早壞",0,0.000128791293708545,0,0
"早餐",0,0.000128791293708545,0,0
"早點兒",0,0.000128791293708545,0,0
"昂然",0,0.000128791293708545,0,0
"明",0,0.000128791293708545,0,0
"明亮",0,0.000128791293708545,0,0
"明媚",0,0.000128791293708545,0,0
"明擺",0,0.000128791293708545,0,0
"明說",0,0.000128791293708545,0,0
"明顯",0,6.43956468542727e-05,0,6.24648635142732e-05
"昏昏",0,6.43956468542727e-05,0.000184411113843128,0
"昏迷",0,0.000128791293708545,0,0
"昏黃",0,0.000128791293708545,0.000122940742562085,0
"星期",0,0.000128791293708545,0,0
"映到",0,0.000128791293708545,0,0
"昨兒",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"昨天",0,6.43956468542727e-05,0,6.24648635142732e-05
"是圓",0,0.000128791293708545,0,0
"是果",0,0.000128791293708545,0,0
"是熱",0,0.000128791293708545,0,0
"是笑",0,0.000128791293708545,0,0
"晚妝",0,0.000128791293708545,0,0
"晦氣",0,6.43956468542727e-05,6.14703712810425e-05,0
"景致",0,0.000257582587417091,0,0
"晴天",0,6.43956468542727e-05,6.14703712810425e-05,0
"智慧",0,0.000128791293708545,0,0
"暈了",0,0.000128791293708545,0,0
"暑天",0,6.43956468542727e-05,0,6.24648635142732e-05
"暗著",0,0.000128791293708545,0,0
"曬成",0,0.000128791293708545,0,0
"書箱",0,0.000128791293708545,0,0
"曼諦",0,0.000128791293708545,0,0
"替人家",0,0.000128791293708545,0,0
"替寶絡",0,0.000128791293708545,0,0
"替寶絡制",0,0.000128791293708545,0,0
"最不顯",0,0.000128791293708545,0,0
"最新",0,6.43956468542727e-05,6.14703712810425e-05,0
"最最",0,0.000128791293708545,0,0
"最美",0,0.000128791293708545,0,0
"最觸",0,0.000128791293708545,0,0
"最高",0,0.000128791293708545,0,0
"會議",0,0.000128791293708545,0,0
"月意",0,0.000128791293708545,0,0
"月白",0,0.000128791293708545,0,0
"月色",0,0.000128791293708545,6.14703712810425e-05,0
"有事",0,6.43956468542727e-05,0,6.24648635142732e-05
"有個",0,5.34532164696817e-05,0.000102050036704904,0.000103701042983033
"有利",0,0.000128791293708545,0,0
"有沒有",0,0.000257582587417091,0,0
"有理",0,6.43956468542727e-05,0,6.24648635142732e-05
"有肉",0,0.000128791293708545,0,0
"有致",0,0.000128791293708545,0,0
"有著",0,6.43956468542727e-05,0.000122940742562085,0
"有血",0,0.000128791293708545,0,0
"有要",0,0.000128791293708545,0,0
"有話好說",0,0.000128791293708545,0,0
"有錢",0,6.43956468542727e-05,0,6.24648635142732e-05
"望去",0,0.000128791293708545,0,0
"望族",0,0.000128791293708545,0,0
"望望",0,6.43956468542727e-05,0,0.000124929727028546
"望著",0,5.34532164696817e-05,5.10250183524519e-05,0.000103701042983033
"望遠鏡",0,0.000257582587417091,0,0
"朝東",0,0.000128791293708545,0,0
"朝里",0,6.43956468542727e-05,0,6.24648635142732e-05
"期間",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"朦朧",0,5.34532164696817e-05,2.5512509176226e-05,5.18505214915165e-05
"未嘗",0,6.43956468542727e-05,0,0.000124929727028546
"未始",0,0.000128791293708545,0,0
"末",0,0.000128791293708545,0,0
"本",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"本地",0,0.000128791293708545,0,0
"朱",0,6.43956468542727e-05,0,6.24648635142732e-05
"朱砂",0,6.43956468542727e-05,0,6.24648635142732e-05
"朱紅",0,0.000128791293708545,0,0
"朱紅灑",0,0.000128791293708545,0,0
"杯",0,6.43956468542727e-05,0.000122940742562085,0
"杯子",0,0.000128791293708545,0,0
"東廂",0,0.000128791293708545,0,0
"松下",0,0.000128791293708545,0,0
"松弛",0,0.000128791293708545,0,0
"枉",0,6.43956468542727e-05,6.14703712810425e-05,0
"枉擔",0,0.000128791293708545,0,0
"枕",0,6.43956468542727e-05,6.14703712810425e-05,0
"枕邊",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"枯",0,0.000128791293708545,0,0
"枯萎",0,0.000128791293708545,0,0
"架",0,0.000128791293708545,0,0
"架子",0,0.000193186940562818,0.000122940742562085,0
"架起",0,0.000128791293708545,0,0
"某",0,6.43956468542727e-05,0,6.24648635142732e-05
"染",0,0.000128791293708545,0,0
"柔聲",0,0.000128791293708545,0,0
"柯",0,0.000128791293708545,0,0
"柳",0,0.00850022538476399,0,0
"柳原",0,0.00875780797218108,0,0
"柳原用",0,0.000128791293708545,0,0
"柳原立",0,0.000128791293708545,0,0
"柳原給",0,0.000128791293708545,0,0
"柳原道",0,0.000643956468542727,0,0
"柳原靜",0,0.000128791293708545,0,0
"栗",0,0.000257582587417091,0,0
"格子",0,6.43956468542727e-05,0,6.24648635142732e-05
"格羅",0,0.000128791293708545,0,0
"栽個",0,0.000128791293708545,0,0
"條件",0,0.000128791293708545,0,0
"梢",0,6.43956468542727e-05,6.14703712810425e-05,0
"梢頭",0,0.000128791293708545,0,0
"梯腳",0,0.000128791293708545,0,0
"棄之可惜",0,0.000128791293708545,0,0
"棉被",0,0.000128791293708545,0,0
"棕櫚樹",0,0.000257582587417091,0,0
"棘手",0,0.000128791293708545,0,0
"棚",0,0.000128791293708545,0,0
"森林",0,0.000386373881125636,0,0
"森森",0,0.000128791293708545,0,0
"棱",0,6.43956468542727e-05,6.14703712810425e-05,0
"椅背",0,6.43956468542727e-05,0.000307351856405213,0
"極力",0,2.67266082348409e-05,2.5512509176226e-05,5.18505214915165e-05
"極寬",0,0.000128791293708545,0,0
"極高極",0,0.000128791293708545,0,0
"極點",0,0.000128791293708545,0,0
"榜樣",0,0.000128791293708545,0,0
"樂隊",0,0.000128791293708545,0,0
"樓底下",0,0.000128791293708545,0,0.000124929727028546
"樓梯",0,8.01798247045226e-05,5.10250183524519e-05,2.59252607457582e-05
"樓梯口",0,6.43956468542727e-05,6.14703712810425e-05,0
"模去",0,0.000128791293708545,0,0
"模糊",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"樣樣",0,0.000128791293708545,0,0
"樹底下",0,6.43956468542727e-05,6.14703712810425e-05,0
"樹陰",0,0.000128791293708545,0,0
"樹高千丈",0,0.000128791293708545,0,0
"橋",0,0.000257582587417091,0,0
"橋梁",0,0.000257582587417091,0,0
"橘紅",0,0.000128791293708545,0,0
"機括",0,0.000128791293708545,0,0
"橫七豎八",0,6.43956468542727e-05,6.14703712810425e-05,0
"橫了",0,0.000128791293708545,0,0
"橫斜",0,0.000128791293708545,0,0
"欺侮",0,0.000128791293708545,0,0
"欺負",0,2.67266082348409e-05,0.000178587564233582,2.59252607457582e-05
"款子",0,0.000128791293708545,0,0
"款識",0,0.000128791293708545,0,0
"歉",0,0.000128791293708545,0,0
"歌唱",0,0.000128791293708545,0,0
"歌是",0,0.000128791293708545,0,0
"歌曲",0,0.000128791293708545,0,0
"歐",0,0.000257582587417091,0,0
"歐們",0,0.000386373881125636,0,0
"歐道",0,0.000128791293708545,0,0
"歡迎",0,0.000128791293708545,0,0
"止不住",0,6.43956468542727e-05,0.000122940742562085,0
"正中",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"正怪",0,0.000128791293708545,0,0
"正拉著",0,0.000128791293708545,0,0
"正經話",0,0.000128791293708545,0,0
"正顏厲色",0,0.000128791293708545,0,0
"此",0,6.43956468542727e-05,6.14703712810425e-05,0
"此地",0,0.000128791293708545,0,0
"此後",0,6.43956468542727e-05,0,6.24648635142732e-05
"歲",0,0.000128791293708545,6.14703712810425e-05,0
"歲月",0,0.000128791293708545,0,0
"歸",0,6.43956468542727e-05,6.14703712810425e-05,0
"歸房",0,0.000128791293708545,0,0
"歸根究底",0,6.43956468542727e-05,6.14703712810425e-05,0
"死了",0,0.000128791293708545,0,0
"死去",0,6.43956468542727e-05,0.000122940742562085,0
"死活",0,6.43956468542727e-05,6.14703712810425e-05,0
"殘",0,0.000128791293708545,0,0
"殘廢",0,6.43956468542727e-05,0.000184411113843128,0
"殘汁",0,0.000128791293708545,0,0
"殼",0,6.43956468542727e-05,6.14703712810425e-05,0
"毀掉",0,0.000128791293708545,0,0
"母子",0,0.000257582587417091,0,0
"每每",0,2.67266082348409e-05,5.10250183524519e-05,2.59252607457582e-05
"每餐",0,0.000128791293708545,0,0
"毒辣",0,0.000128791293708545,0,0
"毫不相干",0,0.000128791293708545,0,0
"毫無",0,0.000128791293708545,0,0
"毫無動靜",0,0.000128791293708545,0,0
"氅",0,0.000128791293708545,0,0
"氣到",0,0.000128791293708545,0,0
"氣真",0,0.000128791293708545,0,0
"水份",0,0.000128791293708545,0,0
"水底",0,0.000128791293708545,0,0
"水果",0,6.43956468542727e-05,6.14703712810425e-05,0
"水泥牆",0,0.000257582587417091,0,0
"水漬",0,0.000128791293708545,0,0
"水珠",0,6.43956468542727e-05,6.14703712810425e-05,0
"汗垢",0,0.000128791293708545,0,0
"汗衫",0,0.000128791293708545,0,0
"汙",0,6.43956468542727e-05,0,0.000124929727028546
